stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
stop_410_57202,,"Smolki","",50.041602,19.943303,,,0,,,
stop_411_57501,,"Szwedzka","",50.04674,19.925336,,,0,,,
stop_411_57502,,"Szwedzka","",50.046733,19.925495,,,0,,,
stop_412_57603,,"Kapelanka","",50.045439,19.92049,,,0,,,
stop_412_57604,,"Kapelanka","",50.045656,19.922452,,,0,,,
stop_412_57605,,"Kapelanka","",50.043213,19.922683,,,0,,,
stop_413_57703,,"Slomiana","",50.040773,19.924439,,,0,,,
stop_413_57704,,"Slomiana","",50.040743,19.924171,,,0,,,
stop_414_57801,,"Baluckiego (nz)","",50.049656,19.925948,,,0,,,
stop_415_57901,,"Rynek Debnicki","",50.05174,19.926654,,,0,,,
stop_415_57902,,"Rynek Debnicki","",50.051961,19.926954,,,0,,,
stop_416_58001,,"Praska (nz)","",50.049777,19.920527,,,0,,,
stop_416_58002,,"Praska (nz)","",50.049709,19.92049,,,0,,,
stop_417_58101,,"Zielinskiego (nz)","",50.047144,19.912651,,,0,,,
stop_417_58102,,"Zielinskiego (nz)","",50.047538,19.913985,,,0,,,
stop_417_58103,,"Zielinskiego (nz)","",50.047194,19.911194,,,0,,,
stop_417_58104,,"Zielinskiego (nz)","",50.046406,19.911957,,,0,,,
stop_418_58201,,"Os. Robotnicze","",50.045716,19.908833,,,0,,,
stop_418_58202,,"Os. Robotnicze","",50.045945,19.909612,,,0,,,
stop_419_58403,,"Kobierzynska","",50.034076,19.925844,,,0,,,
stop_419_58404,,"Kobierzynska","",50.034209,19.925512,,,0,,,
stop_420_58903,,"Ruczaj","",50.027108,19.9066,,,0,,,
stop_420_58904,,"Ruczaj","",50.026755,19.905075,,,0,,,
stop_421_59001,,"Zachodnia","",50.023116,19.910257,,,0,,,
stop_421_59002,,"Zachodnia","",50.024173,19.911178,,,0,,,
stop_422_59101,,"Tyniec Kamieniolom","",50.008333,19.814468,,,0,,,
stop_423_59201,,"Bogucianka","",50.00994,19.812222,,,0,,,
stop_423_59202,,"Bogucianka","",50.010283,19.811998,,,0,,,
stop_424_59301,,"Tyniec","",50.015544,19.808937,,,0,,,
stop_424_59302,,"Tyniec","",50.015284,19.808998,,,0,,,
stop_425_59701,,"Kostrze Kapliczka (nz)","",50.026916,19.844628,,,0,,,
stop_425_59702,,"Kostrze Kapliczka (nz)","",50.026911,19.844756,,,0,,,
stop_426_59901,,"Kostrze OSP","",50.028715,19.852134,,,0,,,
stop_426_59902,,"Kostrze OSP","",50.028687,19.852143,,,0,,,
stop_427_60001,,"Dabrowa","",50.023319,19.847365,,,0,,,
stop_427_60002,,"Dabrowa","",50.024512,19.848985,,,0,,,
stop_428_60101,,"Kostrze","",50.018907,19.843006,,,0,,,
stop_428_60102,,"Kostrze","",50.018957,19.842573,,,0,,,
stop_429_60301,,"Podgorki Tynieckie","",50.006382,19.844464,,,0,,,
stop_430_60401,,"Skotniki Szkola","",50.016357,19.875511,,,0,,,
stop_430_60402,,"Skotniki Szkola","",50.016965,19.87603,,,0,,,
stop_430_60491,,"Skotniki Szkola","",50.016371,19.875516,,,0,,,
stop_431_60501,,"Kostrze Szkola","",50.029172,19.855619,,,0,,,
stop_431_60502,,"Kostrze Szkola","",50.029107,19.854849,,,0,,,
stop_432_61003,,"Rondo Matecznego","",50.035886,19.941394,,,0,,,
stop_432_61004,,"Rondo Matecznego","",50.036798,19.941089,,,0,,,
stop_432_61005,,"Rondo Matecznego","",50.037269,19.939994,,,0,,,
stop_432_61006,,"Rondo Matecznego","",50.04857,19.93315,,,0,,,
stop_433_61103,,"Rzemieslnicza","",50.032724,19.938345,,,0,,,
stop_433_61104,,"Rzemieslnicza","",50.033157,19.938821,,,0,,,
stop_434_61203,,"Borsucza","",50.030451,19.928164,,,0,,,
stop_434_61204,,"Borsucza","",50.03035,19.929234,,,0,,,
stop_435_61601,,"Rynek Falecki","",50.017844,19.924282,,,0,,,
stop_436_61701,,"Fredry","",50.020821,19.942781,,,0,,,
stop_436_61702,,"Fredry","",50.021504,19.942677,,,0,,,
stop_437_61801,,"Sucha","",50.024556,19.942083,,,0,,,
stop_437_61802,,"Sucha","",50.024196,19.942141,,,0,,,
stop_438_61901,,"Kamienskiego Wiadukt (nz)","",50.032049,19.948271,,,0,,,
stop_438_61902,,"Kamienskiego Wiadukt (nz)","",50.031052,19.949271,,,0,,,
stop_439_62001,,"Kamienskiego","",50.029033,19.957448,,,0,,,
stop_439_62002,,"Kamienskiego","",50.028866,19.957078,,,0,,,
stop_440_62103,,"Cmentarz Podgorski","",50.039588,19.963532,,,0,,,
stop_440_62104,,"Cmentarz Podgorski","",50.038571,19.964881,,,0,,,
stop_441_62304,,"Dworcowa","",50.033568,19.970068,,,0,,,
stop_441_62305,,"Dworcowa","",50.032542,19.970793,,,0,,,
stop_442_62403,,"Kabel","",50.027353,19.976173,,,0,,,
stop_442_62404,,"Kabel","",50.027496,19.976203,,,0,,,
stop_443_62501,,"Malborska","",50.026526,19.973238,,,0,,,
stop_443_62502,,"Malborska","",50.026408,19.973025,,,0,,,
stop_443_62503,,"Malborska","",50.026049,19.974854,,,0,,,
stop_444_62601,,"Makowa","",50.027349,19.965945,,,0,,,
stop_444_62602,,"Makowa","",50.02708,19.966687,,,0,,,
stop_445_62801,,"Slawka (nz)","",50.02567,19.960104,,,0,,,
stop_445_62802,,"Slawka (nz)","",50.026519,19.959735,,,0,,,
stop_446_62901,,"Wola Duchacka","",50.021082,19.962074,,,0,,,
stop_446_62902,,"Wola Duchacka","",50.021365,19.960247,,,0,,,
stop_446_62903,,"Wola Duchacka","",50.019751,19.960594,,,0,,,
stop_446_62904,,"Wola Duchacka","",50.020265,19.955571,,,0,,,
stop_447_63005,,"Biezanowska","",50.023857,19.978946,,,0,,,
stop_447_63006,,"Biezanowska","",50.023512,19.979049,,,0,,,
stop_447_63007,,"Biezanowska","",50.024308,19.982648,,,0,,,
stop_447_63008,,"Biezanowska","",50.024526,19.983069,,,0,,,
stop_447_63009,,"Biezanowska","",50.023332,19.980571,,,0,,,
stop_447_63010,,"Biezanowska","",50.022826,19.982011,,,0,,,
stop_448_63203,,"Dauna","",50.01851,19.977348,,,0,,,
stop_448_63204,,"Dauna","",50.019276,19.977741,,,0,,,
stop_449_63301,,"Prosta","",50.025326,19.991185,,,0,,,
stop_449_63302,,"Prosta","",50.025112,19.992523,,,0,,,
stop_450_63403,,"Wlotowa","",50.018929,19.988063,,,0,,,
stop_450_63404,,"Wlotowa","",50.019101,19.988396,,,0,,,
stop_453_63901,,"Brzegi I","",50.033195,20.094452,,,0,,,
stop_453_63902,,"Brzegi I","",50.033411,20.093644,,,0,,,
stop_454_64001,,"lutnia","",50.04058,20.073613,,,0,,,
stop_454_64002,,"lutnia","",50.040516,20.073322,,,0,,,
stop_455_64101,,"Przewoz","",50.041881,20.063235,,,0,,,
stop_455_64102,,"Przewoz","",50.041803,20.061371,,,0,,,
stop_455_64171,,"Przewoz","",50.041338,20.062329,,,0,,,
stop_458_64501,,"Nad Drwina","",50.032388,20.056842,,,0,,,
stop_458_64591,,"Nad Drwina","",50.032391,20.056834,,,0,,,
stop_459_64601,,"Domagaly (nz)","",50.032972,20.051071,,,0,,,
stop_459_64602,,"Domagaly (nz)","",50.032898,20.051198,,,0,,,
stop_459_64603,,"Domagaly (nz)","",50.03252,20.0518,,,0,,,
stop_464_65101,,"Szparagowa","",50.043202,20.04524,,,0,,,
stop_464_65102,,"Szparagowa","",50.04468,20.04522,,,0,,,
stop_464_65103,,"Szparagowa","",50.043285,20.045678,,,0,,,
stop_464_65104,,"Szparagowa","",50.0445,20.04609,,,0,,,
stop_465_65201,,"Rybitwy Rozjazd (nz)","",50.046084,20.043829,,,0,,,
stop_465_65202,,"Rybitwy Rozjazd (nz)","",50.046053,20.043836,,,0,,,
stop_466_65301,,"Rybitwy Dom Kultury","",50.042664,20.035126,,,0,,,
stop_466_65302,,"Rybitwy Dom Kultury","",50.042855,20.035668,,,0,,,
stop_467_65401,,"Rybitwy Sklep (nz)","",50.041521,20.028315,,,0,,,
stop_467_65402,,"Rybitwy Sklep (nz)","",50.041605,20.028696,,,0,,,
stop_468_65501,,"Jezowa","",50.038132,20.026229,,,0,,,
stop_468_65502,,"Jezowa","",50.037998,20.028184,,,0,,,
stop_468_65503,,"Jezowa","",50.038434,20.026834,,,0,,,
stop_469_66001,,"Plk. Dabka","",50.036468,20.006327,,,0,,,
stop_469_66002,,"Plk. Dabka","",50.036185,20.007044,,,0,,,
stop_471_66303,,"Biezanow Szkola","",50.018756,20.02477,,,0,,,
stop_473_66501,,"Biezanow Pomnik","",50.018395,20.035133,,,0,,,
stop_473_66502,,"Biezanow Pomnik","",50.018231,20.033155,,,0,,,
stop_474_66601,,"Sucharskiego (nz)","",50.018379,20.042746,,,0,,,
stop_474_66602,,"Sucharskiego (nz)","",50.017849,20.043994,,,0,,,
stop_475_66701,,"Biezanow","",50.017537,20.068257,,,0,,,
stop_476_66801,,"Jasienskiego (nz)","",50.017026,20.057165,,,0,,,
stop_476_66802,,"Jasienskiego (nz)","",50.017208,20.057238,,,0,,,
stop_477_67001,,"Biezanow Potrzask","",50.008084,20.052915,,,0,,,
stop_478_67101,,"Pruszynskiego","",50.013697,20.048869,,,0,,,
stop_479_67201,,"Biezanow Kaim","",50.008099,20.045024,,,0,,,
stop_480_67501,,"Ks.laczka (nz)","",50.01012,20.030323,,,0,,,
stop_480_67502,,"Ks.laczka (nz)","",50.010174,20.027338,,,0,,,
stop_482_67903,,"Cwiklinskiej","",50.015578,20.02039,,,0,,,
stop_482_67904,,"Cwiklinskiej","",50.016063,20.018885,,,0,,,
stop_483_68103,,"Teligi","",50.016571,20.006351,,,0,,,
stop_483_68104,,"Teligi","",50.016594,20.00663,,,0,,,
stop_484_68203,,"Prokocim Szpital","",50.014271,20.000129,,,0,,,
stop_484_68204,,"Prokocim Szpital","",50.015038,20.001275,,,0,,,
stop_484_68205,,"Prokocim Szpital","",50.014481,19.998368,,,0,,,
stop_484_68206,,"Prokocim Szpital","",50.014346,19.997844,,,0,,,
stop_485_68301,,"Wydzial Farmaceutyczny UJ","",50.011871,19.993147,,,0,,,
stop_486_68402,,"Prokocim UJ","",50.010368,19.992519,,,0,,,
stop_486_68403,,"Prokocim UJ","",50.009874,19.992869,,,0,,,
stop_489_68701,,"Piaski Wielkie","",50.006163,19.982143,,,0,,,
stop_489_68702,,"Piaski Wielkie","",50.00612,19.981894,,,0,,,
stop_489_68703,,"Piaski Wielkie","",50.005793,19.982977,,,0,,,
stop_491_69401,,"Landaua","",49.98809,19.96263,,,0,,,
stop_491_69402,,"Landaua","",49.98806,19.96368,,,0,,,
stop_491_69404,,"Landaua","",49.98843,19.96227,,,0,,,
stop_492_69501,,"Rajsko","",49.98742,19.96845,,,0,,,
stop_492_69502,,"Rajsko","",49.9865,19.96968,,,0,,,
stop_493_69901,,"Soboniowice","",49.979646,19.990058,,,0,,,
stop_493_69902,,"Soboniowice","",49.979146,19.988828,,,0,,,
stop_494_70201,,"Krzemieniecka (nz)","",49.983399,19.995144,,,0,,,
stop_494_70202,,"Krzemieniecka (nz)","",49.983544,19.995745,,,0,,,
stop_495_70301,,"Barycz (nz)","",49.985434,20.002482,,,0,,,
stop_495_70302,,"Barycz (nz)","",49.984958,20.002482,,,0,,,
stop_496_70601,,"Kosocice","",49.99436,19.989211,,,0,,,
stop_496_70602,,"Kosocice","",49.994164,19.989197,,,0,,,
stop_497_70901,,"Kurdwanow Szkola","",50.005151,19.965469,,,0,,,
stop_497_70902,,"Kurdwanow Szkola","",50.00566,19.966448,,,0,,,
stop_498_71002,,"Os. Kurdwanow","",50.00453,19.959678,,,0,,,
stop_499_71101,,"Stojalowskiego","",50.005286,19.954604,,,0,,,
stop_499_71102,,"Stojalowskiego","",50.005045,19.955975,,,0,,,
stop_500_71401,,"Tuchowska","",50.013328,19.966636,,,0,,,
stop_500_71402,,"Tuchowska","",50.013187,19.967097,,,0,,,
stop_501_71503,,"Nowosadecka","",50.014182,19.965014,,,0,,,
stop_501_71504,,"Nowosadecka","",50.013783,19.964719,,,0,,,
stop_501_71505,,"Nowosadecka","",50.014047,19.96663,,,0,,,
stop_502_71603,,"Piaski Nowe","",50.015299,19.970041,,,0,,,
stop_502_71604,,"Piaski Nowe","",50.015361,19.971854,,,0,,,
stop_503_71702,,"Karpinskiego","",50.016323,19.963448,,,0,,,
stop_504_71803,,"Witosa","",50.012454,19.957178,,,0,,,
stop_504_71804,,"Witosa","",50.012843,19.955548,,,0,,,
stop_507_72101,,"Zbydniowice","",49.97266,19.9475,,,0,,,
stop_507_72102,,"Zbydniowice","",49.97313,19.94723,,,0,,,
stop_507_72103,,"Zbydniowice","",49.97235,19.94714,,,0,,,
stop_508_72201,,"Lusina Dolna (nz)","",49.973589,19.933402,,,0,,,
stop_508_72202,,"Lusina Dolna (nz)","",49.973651,19.933544,,,0,,,
stop_512_72801,,"Chalubinskiego (nz)","",49.983129,19.936939,,,0,,,
stop_512_72802,,"Chalubinskiego (nz)","",49.983097,19.936976,,,0,,,
stop_514_73001,,"Pytlasinskiego","",49.986693,19.940351,,,0,,,
stop_514_73002,,"Pytlasinskiego","",49.985994,19.940122,,,0,,,
stop_516_73201,,"Swoszowice Poczta","",49.99033,19.941364,,,0,,,
stop_516_73202,,"Swoszowice Poczta","",49.990848,19.942338,,,0,,,
stop_520_73701,,"Wilga (nz)","",49.995111,19.930352,,,0,,,
stop_520_73702,,"Wilga (nz)","",49.994912,19.930647,,,0,,,
stop_522_73901,,"Swoszowice Autostrada (nz)","",50.001063,19.941366,,,0,,,
stop_522_73902,,"Swoszowice Autostrada (nz)","",50.000617,19.942314,,,0,,,
stop_523_74002,,"Myslenicka (nz)","",50.004708,19.942885,,,0,,,
stop_523_74003,,"Myslenicka (nz)","",50.005756,19.943644,,,0,,,
stop_523_74004,,"Myslenicka (nz)","",50.005648,19.94537,,,0,,,
stop_524_74101,,"Halszki","",50.00563,19.949565,,,0,,,
stop_524_74102,,"Halszki","",50.005537,19.949076,,,0,,,
stop_524_74103,,"Halszki","",50.00582,19.947673,,,0,,,
stop_525_74201,,"Jugowicka","",50.007475,19.930404,,,0,,,
stop_525_74202,,"Jugowicka","",50.007502,19.930701,,,0,,,
stop_526_74301,,"Bujaka","",50.010424,19.948828,,,0,,,
stop_526_74302,,"Bujaka","",50.009581,19.948433,,,0,,,
stop_526_74371,,"Bujaka","",50.009971,19.948477,,,0,,,
stop_528_74503,,"Przykopy (nz)","",50.014341,19.945262,,,0,,,
stop_528_74504,,"Przykopy (nz)","",50.015974,19.945571,,,0,,,
stop_529_74603,,"Solvay","",50.01612,19.928642,,,0,,,
stop_530_74704,,"Borek Falecki","",50.011489,19.926528,,,0,,,
stop_530_74705,,"Borek Falecki","",50.011299,19.926622,,,0,,,
stop_531_74801,,"zywiecka","",50.015713,19.919678,,,0,,,
stop_532_74901,,"Gora Borkowska (nz)","",50.007396,19.924508,,,0,,,
stop_532_74902,,"Gora Borkowska (nz)","",50.007129,19.925702,,,0,,,
stop_532_74903,,"Gora Borkowska (nz)","",50.007443,19.925266,,,0,,,
stop_532_74904,,"Gora Borkowska (nz)","",50.006614,19.92457,,,0,,,
stop_532_74993,,"Gora Borkowska (nz)","",50.007441,19.925264,,,0,,,
stop_533_75001,,"Las Borkowski","",50.008003,19.906589,,,0,,,
stop_533_75002,,"Las Borkowski","",50.008509,19.907158,,,0,,,
stop_534_75101,,"Zawila (nz)","",50.006487,19.900888,,,0,,,
stop_534_75102,,"Zawila (nz)","",50.006426,19.901244,,,0,,,
stop_535_75201,,"Skosna","",50.011705,19.89879,,,0,,,
stop_535_75202,,"Skosna","",50.011235,19.898374,,,0,,,
stop_536_75301,,"Borkowska","",50.004536,19.905805,,,0,,,
stop_536_75302,,"Borkowska","",50.004895,19.905822,,,0,,,
stop_537_75401,,"Forteczna","",50.000848,19.906782,,,0,,,
stop_537_75402,,"Forteczna","",50.001041,19.906041,,,0,,,
stop_538_75501,,"Zawiszy","",49.999687,19.911941,,,0,,,
stop_539_75601,,"Os. Kliny","",50.000538,19.912668,,,0,,,
stop_540_75801,,"Judyma","",50.002414,19.922574,,,0,,,
stop_540_75802,,"Judyma","",50.001435,19.921839,,,0,,,
stop_541_75901,,"Kapielowa (nz)","",49.999001,19.921502,,,0,,,
stop_541_75902,,"Kapielowa (nz)","",49.998813,19.921744,,,0,,,
stop_541_75903,,"Kapielowa (nz)","",49.997455,19.919936,,,0,,,
stop_541_75904,,"Kapielowa (nz)","",49.997574,19.91987,,,0,,,
stop_542_76001,,"Opatkowice Wiadukt (nz)","",49.994896,19.918448,,,0,,,
stop_542_76002,,"Opatkowice Wiadukt (nz)","",49.994458,19.918344,,,0,,,
stop_543_76101,,"Opatkowice","",49.987838,19.915055,,,0,,,
stop_543_76102,,"Opatkowice","",49.986473,19.913965,,,0,,,
stop_544_76501,,"Brücknera","",50.011982,19.875804,,,0,,,
stop_544_76502,,"Brücknera","",50.012561,19.876017,,,0,,,
stop_545_76601,,"Skotniki","",50.006638,19.873869,,,0,,,
stop_545_76602,,"Skotniki","",50.007339,19.873606,,,0,,,
stop_545_76603,,"Skotniki","",50.006331,19.875388,,,0,,,
stop_545_76604,,"Skotniki","",50.006726,19.872138,,,0,,,
stop_546_76701,,"Babinskiego","",50.007043,19.879837,,,0,,,
stop_546_76702,,"Babinskiego","",50.007099,19.881275,,,0,,,
stop_546_76703,,"Babinskiego","",50.00752,19.881071,,,0,,,
stop_547_76801,,"Kobierzyn","",50.007332,19.891838,,,0,,,
stop_547_76802,,"Kobierzyn","",50.007162,19.891826,,,0,,,
stop_548_77201,,"Sidzina","",49.988461,19.872001,,,0,,,
stop_549_77901,,"Skawina","",49.968524,19.829829,,,0,,,
stop_549_77991,,"Skawina","",49.968521,19.829795,,,0,,,
stop_549_77995,,"Skawina","",49.968524,19.829829,,,0,,,
stop_550_78101,,"Skawina Rynek","",49.975306,19.82792,,,0,,,
stop_550_78102,,"Skawina Rynek","",49.975219,19.827935,,,0,,,
stop_551_78501,,"Skawina Rzepnik","",49.983484,19.837825,,,0,,,
stop_551_78502,,"Skawina Rzepnik","",49.98274,19.837225,,,0,,,
stop_552_78601,,"Radziszow Wlosanka (nz)","",49.930461,19.820661,,,0,,,
stop_552_78602,,"Radziszow Wlosanka (nz)","",49.930478,19.820687,,,0,,,
stop_553_78701,,"Radziszow Zadworze (nz)","",49.935888,19.816064,,,0,,,
stop_553_78702,,"Radziszow Zadworze (nz)","",49.936826,19.815319,,,0,,,
stop_554_78801,,"Radziszow Centrum","",49.938414,19.810193,,,0,,,
stop_554_78802,,"Radziszow Centrum","",49.939101,19.809386,,,0,,,
stop_555_78901,,"Radziszow Kamionna (nz)","",49.946857,19.811231,,,0,,,
stop_555_78902,,"Radziszow Kamionna (nz)","",49.946598,19.811191,,,0,,,
stop_556_79001,,"Gaj Szkola","",49.961489,19.892076,,,0,,,
stop_556_79002,,"Gaj Szkola","",49.960658,19.890029,,,0,,,
stop_557_79101,,"Gaj Zadziele","",49.955954,19.889504,,,0,,,
stop_557_79102,,"Gaj Zadziele","",49.95514,19.889512,,,0,,,
stop_558_79201,,"Mogilany Rynek","",49.942623,19.885363,,,0,,,
stop_558_79291,,"Mogilany Rynek","",49.9427,19.8854,,,0,,,
stop_558_79292,,"Mogilany Rynek","",49.942622,19.885358,,,0,,,
stop_559_79301,,"Mogilany Osrodek Zdrowia (nz)","",49.942448,19.892783,,,0,,,
stop_560_79401,,"Mogilany Wiadukt (nz)","",49.936631,19.896602,,,0,,,
stop_560_79402,,"Mogilany Wiadukt (nz)","",49.936486,19.896693,,,0,,,
stop_561_79701,,"Radziszow Lesniczowka (nz)","",49.916311,19.818571,,,0,,,
stop_561_79702,,"Radziszow Lesniczowka (nz)","",49.91595,19.818489,,,0,,,
stop_562_79801,,"Radziszow Podlesie (nz)","",49.922135,19.821161,,,0,,,
stop_562_79802,,"Radziszow Podlesie (nz)","",49.919429,19.821544,,,0,,,
stop_564_80101,,"Lusina Gorka (nz)","",49.955042,19.929992,,,0,,,
stop_564_80102,,"Lusina Gorka (nz)","",49.9552,19.92978,,,0,,,
stop_568_80801,,"Wlosan Krzyzowka (nz)","",49.918,19.9144,,,0,,,
stop_568_80802,,"Wlosan Krzyzowka (nz)","",49.918,19.9144,,,0,,,
stop_569_80901,,"Wlosan Kopan (nz)","",49.9236,19.92,,,0,,,
stop_569_80902,,"Wlosan Kopan (nz)","",49.9236,19.92,,,0,,,
stop_570_81001,,"Bora-Komorowskiego","",50.085826,19.97847,,,0,,,
stop_570_81002,,"Bora-Komorowskiego","",50.085806,19.980694,,,0,,,
stop_571_81101,,"Zlocien","",50.021865,20.051201,,,0,,,
stop_571_81102,,"Zlocien","",50.022882,20.051125,,,0,,,
stop_571_81103,,"Zlocien","",50.02231,20.05016,,,0,,,
stop_572_81201,,"Podgaje","",49.985972,19.902582,,,0,,,
stop_572_81202,,"Podgaje","",49.986107,19.904274,,,0,,,
stop_575_81601,,"Smolenskiego","",49.981475,19.919888,,,0,,,
stop_575_81602,,"Smolenskiego","",49.981548,19.919728,,,0,,,
stop_580_82201,,"Conrada","",50.088603,19.900097,,,0,,,
stop_580_82202,,"Conrada","",50.088545,19.898271,,,0,,,
stop_581_82701,,"Szpital Rydygiera","",50.092677,20.021619,,,0,,,
stop_582_83001,,"Komuny Paryskiej","",50.006886,19.897071,,,0,,,
stop_582_83002,,"Komuny Paryskiej","",50.007237,19.896354,,,0,,,
stop_583_83201,,"Jasnogorska (nz)","",50.097881,19.89177,,,0,,,
stop_583_83203,,"Jasnogorska (nz)","",50.098215,19.890281,,,0,,,
stop_583_83204,,"Jasnogorska (nz)","",50.099032,19.890129,,,0,,,
stop_584_83301,,"Poroninska (nz)","",49.986995,19.916883,,,0,,,
stop_584_83302,,"Poroninska (nz)","",49.986939,19.918217,,,0,,,
stop_585_83401,,"zyzna (nz)","",49.982798,19.884067,,,0,,,
stop_585_83402,,"zyzna (nz)","",49.982911,19.885036,,,0,,,
stop_586_83601,,"Dwor Czeczow","",50.015281,20.040549,,,0,,,
stop_587_83701,,"Lipowskiego (nz)","",50.01511,20.037238,,,0,,,
stop_588_83801,,"EC leg","",50.051184,20.00405,,,0,,,
stop_589_83901,,"Zatyka (nz)","",50.051266,20.014587,,,0,,,
stop_589_83902,,"Zatyka (nz)","",50.051308,20.014712,,,0,,,
stop_590_84001,,"Isep (nz)","",50.054768,20.021097,,,0,,,
stop_590_84002,,"Isep (nz)","",50.055196,20.021444,,,0,,,
stop_591_84201,,"Rzeszotary Zalesie (nz)","",49.931739,19.980694,,,0,,,
stop_591_84202,,"Rzeszotary Zalesie (nz)","",49.93156,19.981516,,,0,,,
stop_595_85601,,"Rzeszotary Trafo (nz)","",49.939304,19.98321,,,0,,,
stop_595_85602,,"Rzeszotary Trafo (nz)","",49.939247,19.983675,,,0,,,
stop_596_85701,,"Rzeszotary Szkola (nz)","",49.938196,19.973441,,,0,,,
stop_596_85702,,"Rzeszotary Szkola (nz)","",49.938111,19.972528,,,0,,,
stop_597_85801,,"Rzeszotary Polanki (nz)","",49.945198,19.981335,,,0,,,
stop_597_85802,,"Rzeszotary Polanki (nz)","",49.945308,19.980816,,,0,,,
stop_599_86001,,"Ochojno Skrzyzowanie","",49.952708,19.9742,,,0,,,
stop_599_86002,,"Ochojno Skrzyzowanie","",49.953022,19.974186,,,0,,,
stop_600_86101,,"Ochojno Remiza","",49.954188,19.973768,,,0,,,
stop_601_86301,,"Ochojno Kamieniec","",49.95738,19.970967,,,0,,,
stop_601_86302,,"Ochojno Kamieniec","",49.957177,19.9716,,,0,,,
stop_602_86601,,"Wiklinowa (nz)","",50.05589,20.025129,,,0,,,
stop_602_86602,,"Wiklinowa (nz)","",50.055671,20.024487,,,0,,,
stop_603_86703,,"Bienczycka","",50.0763,20.02195,,,0,,,
stop_603_86704,,"Bienczycka","",50.076434,20.021585,,,0,,,
stop_604_86801,,"Piekary Gorne","",50.018202,19.787599,,,0,,,
stop_604_86802,,"Piekary Gorne","",50.018256,19.787614,,,0,,,
stop_605_86901,,"Szafranska","",50.050296,20.009638,,,0,,,
stop_605_86902,,"Szafranska","",50.050364,20.00894,,,0,,,
stop_606_87001,,"Pradnik Bialy Zachod","",50.094008,19.923985,,,0,,,
stop_606_87002,,"Pradnik Bialy Zachod","",50.094135,19.924731,,,0,,,
stop_607_87101,,"Szczyglice Dom Kultury","",50.093699,19.808136,,,0,,,
stop_607_87102,,"Szczyglice Dom Kultury","",50.093983,19.808348,,,0,,,
stop_611_88001,,"Malborska Szkola","",50.022273,19.965404,,,0,,,
stop_611_88002,,"Malborska Szkola","",50.022035,19.964491,,,0,,,
stop_613_88201,,"Bukow Klin (nz)","",49.946606,19.841865,,,0,,,
stop_613_88202,,"Bukow Klin (nz)","",49.946598,19.841801,,,0,,,
stop_614_88301,,"Bukow Szkola (nz)","",49.946451,19.846708,,,0,,,
stop_614_88302,,"Bukow Szkola (nz)","",49.946472,19.846616,,,0,,,
stop_615_88401,,"Kulerzow (nz)","",49.945303,19.853801,,,0,,,
stop_615_88402,,"Kulerzow (nz)","",49.94531,19.853651,,,0,,,
stop_616_88501,,"Kulerzow Wawoz (nz)","",49.945147,19.862154,,,0,,,
stop_616_88502,,"Kulerzow Wawoz (nz)","",49.945105,19.862253,,,0,,,
stop_618_88801,,"Mogilany Cmentarz (nz)","",49.944842,19.884097,,,0,,,
stop_618_88802,,"Mogilany Cmentarz (nz)","",49.944831,19.883619,,,0,,,
stop_620_89301,,"Wolowice Szkola","",49.993711,19.731018,,,0,,,
stop_620_89302,,"Wolowice Szkola","",49.993862,19.731412,,,0,,,
stop_624_89701,,"Cmentarz Batowice","",50.101257,19.981968,,,0,,,
stop_624_89702,,"Cmentarz Batowice","",50.101614,19.983224,,,0,,,
stop_624_89703,,"Cmentarz Batowice","",50.10227,19.984574,,,0,,,
stop_625_89801,,"Wieliczka Cmentarz","",49.987299,20.064369,,,0,,,
stop_625_89802,,"Wieliczka Cmentarz","",49.987358,20.065098,,,0,,,
stop_628_90301,,"slosarczyka","",50.00959,20.04172,,,0,,,
stop_629_90401,,"Przy Kuzni (nz)","",50.003976,19.990254,,,0,,,
stop_629_90402,,"Przy Kuzni (nz)","",50.004045,19.988508,,,0,,,
stop_631_90701,,"Dabrowa Szlachecka Figurka (nz)","",49.995901,19.743546,,,0,,,
stop_631_90702,,"Dabrowa Szlachecka Figurka (nz)","",49.995971,19.743716,,,0,,,
stop_633_90901,,"Wolowice Kapliczka","",49.986543,19.727913,,,0,,,
stop_633_90902,,"Wolowice Kapliczka","",49.986538,19.727942,,,0,,,
stop_634_91001,,"Dabrowa Szlachecka Krzyz (nz)","",49.998464,19.751148,,,0,,,
stop_634_91002,,"Dabrowa Szlachecka Krzyz (nz)","",49.998564,19.751366,,,0,,,
stop_638_91901,,"Tischnera","",50.029375,19.945249,,,0,,,
stop_638_91902,,"Tischnera","",50.029954,19.944592,,,0,,,
stop_639_92001,,"Czerwiakowskiego","",50.008269,20.010032,,,0,,,
stop_640_92206,,"lagiewniki","",50.030281,19.936387,,,0,,,
stop_640_92207,,"lagiewniki","",50.02938,19.936884,,,0,,,
stop_640_92208,,"lagiewniki","",50.028839,19.937519,,,0,,,
stop_640_92209,,"lagiewniki","",50.0295,19.93594,,,0,,,
stop_641_92301,,"Beskidzka","",50.018652,19.951672,,,0,,,
stop_641_92302,,"Beskidzka","",50.018408,19.951573,,,0,,,
stop_642_93003,,"M1 Al. Pokoju","",50.065299,19.996274,,,0,,,
